,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,299,,0.3.85,"05/12/2023, 01:00:00",14.0,lumi.54ef44100065d0af,3,"05/12/2023, 00:30:00"
1,298,"05/12/2023, 00:55:48",0.3.85,"05/12/2023, 01:00:00",26.0,lumi.54ef44100065d0af,2,"05/12/2023, 00:30:00"
2,297,"05/12/2023, 00:55:53",0.3.85,"05/12/2023, 01:00:00",2.0,lumi.54ef44100065d0af,1,"05/12/2023, 00:30:00"
3,296,,0.3.85,"05/12/2023, 04:00:00",0.0,lumi.54ef44100065d0af,3,"05/12/2023, 03:30:00"
4,295,"05/12/2023, 03:50:52",0.3.85,"05/12/2023, 04:00:00",0.0,lumi.54ef44100065d0af,2,"05/12/2023, 03:30:00"
5,294,"05/12/2023, 03:50:52",0.3.85,"05/12/2023, 04:00:00",0.0,lumi.54ef44100065d0af,1,"05/12/2023, 03:30:00"
6,293,,0.3.85,"05/12/2023, 07:00:00",7.0,lumi.54ef44100065d0af,3,"05/12/2023, 06:30:00"
7,292,"05/12/2023, 06:36:30",0.3.85,"05/12/2023, 07:00:00",7.0,lumi.54ef44100065d0af,2,"05/12/2023, 06:30:00"
8,291,"05/12/2023, 06:36:30",0.3.85,"05/12/2023, 07:00:00",7.0,lumi.54ef44100065d0af,1,"05/12/2023, 06:30:00"
9,290,,0.3.85,"05/12/2023, 08:00:00",18.25,lumi.54ef44100065d0af,3,"05/12/2023, 07:30:00"
10,289,"05/12/2023, 07:57:34",0.3.85,"05/12/2023, 08:00:00",24.0,lumi.54ef44100065d0af,2,"05/12/2023, 07:30:00"
11,288,"05/12/2023, 07:31:42",0.3.85,"05/12/2023, 08:00:00",16.0,lumi.54ef44100065d0af,1,"05/12/2023, 07:30:00"
12,287,,0.3.85,"05/12/2023, 08:30:00",25.5,lumi.54ef44100065d0af,3,"05/12/2023, 08:00:00"
13,286,"05/12/2023, 08:26:55",0.3.85,"05/12/2023, 08:30:00",27.0,lumi.54ef44100065d0af,2,"05/12/2023, 08:00:00"
14,285,"05/12/2023, 08:07:26",0.3.85,"05/12/2023, 08:30:00",24.0,lumi.54ef44100065d0af,1,"05/12/2023, 08:00:00"
15,284,,0.3.85,"05/12/2023, 09:00:00",28.666667,lumi.54ef44100065d0af,3,"05/12/2023, 08:30:00"
16,283,"05/12/2023, 08:30:07",0.3.85,"05/12/2023, 09:00:00",31.0,lumi.54ef44100065d0af,2,"05/12/2023, 08:30:00"
17,282,"05/12/2023, 08:34:18",0.3.85,"05/12/2023, 09:00:00",24.0,lumi.54ef44100065d0af,1,"05/12/2023, 08:30:00"
18,281,,0.3.85,"05/12/2023, 09:30:00",191.0,lumi.54ef44100065d0af,3,"05/12/2023, 09:00:00"
19,280,"05/12/2023, 09:22:07",0.3.85,"05/12/2023, 09:30:00",299.0,lumi.54ef44100065d0af,2,"05/12/2023, 09:00:00"
20,279,"05/12/2023, 09:21:02",0.3.85,"05/12/2023, 09:30:00",23.0,lumi.54ef44100065d0af,1,"05/12/2023, 09:00:00"
21,278,,0.3.85,"05/12/2023, 10:00:00",258.5,lumi.54ef44100065d0af,3,"05/12/2023, 09:30:00"
22,277,"05/12/2023, 09:40:58",0.3.85,"05/12/2023, 10:00:00",281.0,lumi.54ef44100065d0af,2,"05/12/2023, 09:30:00"
23,276,"05/12/2023, 09:40:53",0.3.85,"05/12/2023, 10:00:00",236.0,lumi.54ef44100065d0af,1,"05/12/2023, 09:30:00"
24,275,,0.3.85,"05/12/2023, 10:30:00",303.25,lumi.54ef44100065d0af,3,"05/12/2023, 10:00:00"
25,274,"05/12/2023, 10:15:04",0.3.85,"05/12/2023, 10:30:00",403.0,lumi.54ef44100065d0af,2,"05/12/2023, 10:00:00"
